scaffold	position	linkage_group	mapping_pos
tig00000038	435933	5	17.4041121232453
tig00000038	436121	5	17.4041171232458
tig00000038	436122	5	17.4041221232463
tig00000038	436128	5	17.4041271232468
tig00000038	436140	5	17.4041321232473
tig00000038	160743	5	18.5666386588203
tig00000038	156357	5	18.5666436588208
tig00000038	160734	5	18.5666486588213
tig00000406	25832	5	19.4996641812168
tig00000406	68723	5	20.0180599776375
tig00000406	68724	5	20.018064977638
tig00000406	122168	5	20.7243064271943
tig00000406	202129	5	21.1256665089766
tig00000406	200430	5	21.3197419778906
tig00000406	200762	5	21.3197469778911
tig00000406	200765	5	21.3197519778916
tig00000406	249636	5	22.7817583524368
tig00002549	21176	5	22.7817633524373
tig00000649	174965	5	25.0636572962239
tig00002585	20315	5	26.0733116809473
tig00002583	72827	5	26.4175696351269
tig00000603	89976	5	27.6411227028187
tig00002262	55383	5	31.2615879168215
tig00002262	18234	5	31.3466108102789
tig00000797	73770	5	33.6537875516793
tig00001153	10270	5	36.127320751937
tig00002022	50541	5	36.2873054240712
tig00002022	78128	5	36.3957482158874
tig00002022	84556	5	36.5834365566003
tig00002022	84741	5	36.5834415566008
tig00002022	86069	5	36.5834465566013
tig00002022	86126	5	36.5834515566018
tig00002024	48081	5	37.932020464373
tig00002022	234601	5	37.9320254643735
tig00002022	247419	5	37.932030464374
tig00002024	170537	5	40.2262399034498
tig00001579	22922	5	41.5741835934791
tig00001579	22931	5	41.5741885934796
tig00000758	47257	5	43.0728182950452
tig00000803	18405	5	43.2278623738052
tig00000803	18415	5	43.2278673738057
tig00000803	18442	5	43.2278723738062
tig00000803	18518	5	43.2278773738067
tig00002025	37588	5	43.6596761198472
tig00002027	46947	5	44.0852779972862
tig00002027	138832	5	44.9871581600918
tig00002027	138844	5	44.9871631600923
tig00002027	163739	5	45.4053400132057
tig00002027	163741	5	45.4053450132062
tig00002027	163338	5	45.4053500132067
tig00002029	31723	5	48.71079226467
tig00002029	31797	5	48.7107972646705
tig00002468	33953	5	52.058699985202
tig00001985	123187	5	58.0241072286765
tig00000484	40952	5	58.024112228677
tig00000484	41267	5	58.0241172286775
tig00000484	41268	5	58.024122228678
tig00001985	111430	5	58.0241272286785
tig00001985	145302	5	58.4610950306521
tig00001985	145610	5	58.4611000306526
tig00001983	110058	5	58.4796062215396
tig00001190	39277	5	58.7727951542844
tig00001190	39623	5	58.7728001542849
tig00001985	186889	5	58.7728051542854
tig00001985	186900	5	58.7728101542859
tig00001985	187155	5	58.7728151542864
tig00001985	187170	5	58.7728201542869
tig00001985	187171	5	58.7728251542874
tig00001985	187172	5	58.7728301542879
tig00001985	187182	5	58.7728351542884
tig00001985	187193	5	58.7728401542889
tig00001985	182880	5	58.837127932898
tig00001985	183899	5	58.8850600545927
tig00001985	147902	5	58.915524187295
tig00001190	29507	5	58.9155291872955
tig00001190	37153	5	58.915534187296
tig00001190	37155	5	58.9155391872965
tig00001190	37186	5	58.915544187297
tig00001190	37270	5	58.9155491872975
tig00001190	50712	5	58.915554187298
tig00001190	50762	5	58.9155591872985
tig00001456	52697	5	58.915564187299
tig00001190	50286	5	59.0584063211821
tig00001985	187603	5	59.0584113211826
tig00001985	187629	5	59.0584163211831
tig00002353	31633	5	59.3449525892548
tig00002601	33582	5	59.3449575892553
tig00002273	10005	5	59.3449625892558
tig00001974	117353	5	59.3449675892563
tig00001558	15815	5	59.3449725892568
tig00000163	1897	5	59.3449775892573
tig00001274	47996	5	59.3449825892578
tig00001558	11331	5	59.3449875892583
tig00001974	117382	5	59.3449925892588
tig00002273	9230	5	59.3449975892593
tig00002601	31546	5	59.3450025892598
tig00002824	29902	5	59.3450075892603
tig00002508	121561	5	59.4961096399674
tig00001974	115867	5	59.6133520597373
tig00002601	44762	5	59.6133570597378
tig00001082	93128	5	59.6133620597383
tig00002209	102165	5	59.7401148900587
tig00001082	43247	5	59.7401198900593
tig00001558	15860	5	59.7401248900598
tig00000544	7918	5	59.7401298900603
tig00000544	12500	5	59.7401348900608
tig00000879	5790	5	59.7401398900613
tig00001082	37904	5	59.7401448900617
tig00001334	23630	5	59.7401498900622
tig00001525	24485	5	59.7401548900628
tig00002209	85847	5	59.7401598900633
tig00002209	208112	5	59.7401648900638
tig00002209	240254	5	59.7401698900643
tig00002353	20564	5	59.7401748900648
tig00002353	32230	5	59.7401798900652
tig00002508	74473	5	59.7401848900657
tig00002508	108477	5	59.7401898900663
tig00002824	30266	5	59.7401948900668
tig00001558	17324	5	59.7401998900673
tig00001558	17426	5	59.7402048900678
tig00001558	17464	5	59.7402098900683
tig00001558	17616	5	59.7402148900687
tig00001558	17634	5	59.7402198900692
tig00002209	195858	5	59.7402248900698
tig00002209	242178	5	59.7402298900703
tig00000303	53467	5	59.8830873563276
tig00000303	16263	5	59.8830923563281
tig00000303	33032	5	59.8830973563286
tig00000303	6240	5	59.8831023563291
tig00000123	75298	5	59.8831073563296
tig00000303	16286	5	59.8831123563301
tig00000506	8047	5	59.8831173563306
tig00000506	8223	5	59.8831223563311
tig00000123	271773	5	60.3143949215829
tig00000123	168590	5	60.3143999215834
tig00000123	168599	5	60.3144049215839
tig00000123	168677	5	60.3144099215844
tig00000303	347053	5	61.9384934895169
tig00000303	347083	5	61.9384984895174
tig00000303	347331	5	61.9385034895179
tig00000384	45149	5	63.8920264172414
tig00001427	24005	5	66.9876009948486
tig00002592	14161	5	67.7220824560599
tig00000837	107119	5	69.5452969672143
tig00000516	2248	5	70.1477482698346
tig00000516	2493	5	70.1477532698351
tig00000516	211077	5	73.1794219169211
tig00000516	209150	5	73.1794269169216
tig00000516	211986	5	73.4652970033736
tig00000516	211990	5	73.4653020033741
tig00000516	250370	5	74.0425998836923
tig00001887	176045	5	75.6736904939244
tig00001887	176074	5	75.6736954939249
tig00001887	176165	5	75.6737004939254
tig00001887	112207	5	76.8262934771773
tig00001887	112010	5	76.8262984771778
tig00002236	17498	5	77.9929462349825
tig00002236	6877	5	78.44203816099
tig00002236	6941	5	78.4420431609905
tig00001866	859340	5	78.8736512704924
tig00001866	814748	5	78.8736562704929
tig00001866	854884	5	78.8736612704934
tig00001866	713270	5	79.1608844344658
tig00001866	716512	5	79.1608894344663
tig00001866	751242	5	79.1608944344668
tig00001866	566608	5	80.5917762855665
tig00001866	98897	5	81.2029455721655
tig00001866	502678	5	81.202950572166
tig00001866	502708	5	81.2029555721665
tig00001866	502888	5	81.202960572167
tig00000049	456158	5	86.6589865174034
tig00000049	313260	5	87.3242715322368
tig00000049	321745	5	87.3242765322373
tig00000049	246287	5	87.4544266568053
tig00000049	144477	5	88.6466882932588
tig00000049	81149	5	88.9231170815842
tig00000049	81082	5	88.9231220815847
tig00000049	68006	5	89.0548352703725
tig00001349	35640	5	90.1099999632895
tig00000840	81075	5	90.6934082536895
tig00000801	3617	5	91.2513930348257
tig00000801	3643	5	91.2513980348262
tig00002071	184895	5	94.6210798766438
tig00002071	215694	5	94.6210848766443
tig00002080	131189	5	95.4926898781343
tig00002071	96509	5	95.6001085610724
tig00002078	143129	5	98.7319489653742
tig00000037	226463	5	101.696899078138
tig00000037	293683	5	101.696904078139
tig00000037	219005	5	101.696909078139
tig00000037	226365	5	101.69691407814
tig00000037	226469	5	101.69691907814
tig00000037	226491	5	101.696924078141
tig00000037	226496	5	101.696929078141
tig00000037	226500	5	101.696934078142
tig00000037	226510	5	101.696939078142
tig00000037	226520	5	101.696944078143
tig00000037	226546	5	101.696949078143
tig00000037	226595	5	101.696954078144
tig00000037	326842	5	103.848508426774
tig00000037	571301	5	106.913577920068
tig00000037	706243	5	108.259819767545
tig00000037	706937	5	108.259824767546
tig00000037	732289	5	108.404917941353
tig00000037	768010	5	108.599076574491
tig00001664	28742	5	108.789558436782
tig00000545	151797	5	109.179417709868
tig00000545	152117	5	109.179422709868
tig00000545	99258	5	110.258235484881
tig00000179	45177	5	111.893935213077
tig00000179	45178	5	111.893940213078
tig00000179	52975	5	111.893945213078
tig00000179	126652	5	112.471000341421
tig00000179	130818	5	112.471005341421
tig00001994	52275	5	112.471010341422
tig00001994	52318	5	112.471015341422
tig00001994	52804	5	112.471020341423
tig00001994	52832	5	112.471025341423
tig00001994	98510	5	113.201760580598
tig00001994	118787	5	113.324184901918
tig00001994	222337	5	114.654325148956
tig00001996	26589	5	114.654330148956
tig00001996	26961	5	114.654335148957
tig00001996	27011	5	114.654340148957
tig00001994	222632	5	114.798353129082
tig00001996	142328	5	114.798358129082
tig00001994	204429	5	114.798363129083
tig00001994	243816	5	115.082483985506
tig00001994	243900	5	115.082488985506
tig00001994	159329	5	115.082493985507
tig00001994	165631	5	115.082498985507
tig00001994	165632	5	115.082503985508
tig00001994	165634	5	115.082508985508
tig00001994	165635	5	115.082513985509
tig00001994	165639	5	115.082518985509
tig00001994	165651	5	115.225378848031
tig00001994	187481	5	115.225383848032
tig00001994	202152	5	115.225388848032
tig00001994	220809	5	115.225393848033
tig00001996	162814	5	115.225398848033
tig00001996	200995	5	117.01398096682
tig00001996	219487	5	117.40706970309
tig00001996	296436	5	120.041253897124
tig00001996	296438	5	120.041258897124
tig00001996	273797	5	120.041263897125
tig00000387	292667	5	120.876694147117
tig00000387	292674	5	120.876699147118
tig00001996	315706	5	120.876704147118
tig00000387	237649	5	121.559852078438
tig00000387	225871	5	121.653713021772
tig00000387	237607	5	121.653718021773
tig00000387	237628	5	121.653723021773
tig00000387	245531	5	121.653728021774
tig00000387	201106	5	121.951470280445
tig00000387	201158	5	121.951475280445
tig00000387	181569	5	122.395153203401
tig00000387	126035	5	123.088937278256
tig00000387	126037	5	123.088942278256
tig00000387	126066	5	123.088947278257
tig00000387	126074	5	123.088952278257
tig00000387	126087	5	123.088957278258
tig00000387	129994	5	123.193573637022
tig00000387	108490	5	123.482944688699
tig00000387	108340	5	123.4829496887
tig00000387	108495	5	123.4829546887
tig00000387	108496	5	123.482959688701
tig00000387	72473	5	123.770688133179
tig00000394	34096	5	124.82694527451
tig00000394	208416	5	126.023967204567
tig00000394	208272	5	126.023972204567
tig00000713	40241	5	126.455521302513
tig00000713	39985	5	126.455526302513
tig00001932	55730	6	0
tig00001932	50359	6	0.0301634235935293
tig00001932	50739	6	0.0301684235940293
tig00001932	168974	6	0.0301734235945293
tig00002316	51976	6	6.51341602328199
tig00002160	4153	6	8.73800519810322
tig00002159	10011	6	8.73801019810372
tig00001194	18240	6	15.1452297101598
tig00001194	18261	6	15.1452347101603
tig00000322	333820	6	15.2894159074971
tig00000057	66696	6	17.4346336347581
tig00000057	305940	6	17.9956760040735
tig00000057	403006	6	18.2787977191858
tig00000057	402655	6	18.2788027191863
tig00000057	349044	6	18.2788077191868
tig00000057	349167	6	18.2788127191873
tig00000057	351022	6	18.2788177191878
tig00000057	351023	6	18.2788227191883
tig00000057	444955	6	18.5921487485484
tig00000057	444965	6	18.5921537485489
tig00001935	575293	6	24.9839769034458
tig00000076	41160	6	26.0511396269652
tig00000076	101688	6	26.6278955251844
tig00000076	101872	6	26.6279005251849
tig00001256	43882	6	28.486191173587
tig00001256	43900	6	28.4861961735875
tig00001256	53215	6	28.486201173588
tig00000419	139286	6	32.8667594136518
tig00000166	210698	6	35.8750628698297
tig00000166	210928	6	35.8750678698302
tig00000166	190173	6	35.8750728698307
tig00000166	320637	6	37.1600084601523
tig00000166	315141	6	37.2821291299857
tig00000143	518578	6	40.6792044173383
tig00000166	540222	6	40.6792094173388
tig00000143	518370	6	40.6792144173393
tig00000143	98047	6	44.4687287610192
tig00000997	9858	6	45.478133083874
tig00000997	9859	6	45.4781380838745
tig00000191	366530	6	50.7715388145914
tig00000191	366589	6	50.7715438145919
tig00000191	366908	6	50.7715488145924
tig00000191	350219	6	51.2783916969691
tig00000191	195319	6	51.7877978312233
tig00000191	286014	6	51.7878028312238
tig00000191	286165	6	51.7878078312243
tig00000191	64381	6	56.860292636042
tig00000082	244934	6	60.5327463436056
tig00000082	306994	6	61.3290741733881
tig00000082	307007	6	61.3290791733886
tig00000082	307009	6	61.3290841733891
tig00000082	308117	6	61.4883522851595
tig00000156	102647	6	61.6503788585616
tig00000156	144731	6	61.6503838585621
tig00000156	53976	6	61.7934689742765
tig00000156	53991	6	61.793473974277
tig00000156	70989	6	61.7934789742775
tig00000156	70990	6	61.793483974278
tig00002860	5202	6	62.8112505448487
tig00001113	300	6	62.8112555448492
tig00002860	5269	6	62.8112605448497
